180,23,26,red
52,12,15,red
254,151,152,red
208,15,18,red
255,0,17,red
255,0,0,red
255,0,0,red
255,255,255,red
255,0,0,red
187,0,0,red
248,0,0,red
17,0,0,red
196,47,49,red
219,43,0,red
184,0,0,red
65,6,6,red
195,46,48,red
236,50,0,red
190,4,6,red
252,0,1,red
206,0,0,red
231,0,4,red
233,34,33,red
190,16,13,red
255,30,0,red
255,26,66,red
186,23,0,red
179,16,24,red
190,0,0,red
196,0,29,red
255,1,1,red
0,0,198,red
158,27,19,red
236,0,0,red
236,55,70,red
236,0,0,red
255,0,0,red
255,255,255,red
1,0,0,red
255,0,0,red
255,0,0,red
4,7,6,red
44,21,16,red
255,255,255,red
255,255,255,red
1,0,0,red
253,0,2,red
143,23,20,red
255,0,0,red
255,0,0,red
255,9,9,red
0,0,0,red
255,255,255,red
0,0,0,red
0,0,0,red
255,0,0,red
1,0,0,red
255,0,0,red
0,0,0,red
135,0,0,red
0,0,0,red
0,0,0,red
255,255,255,red
255,255,255,red
0,0,29,red
136,8,7,red
2,0,0,red
10,11,6,red
197,207,232,red
16,11,5,red
255,0,0,red
255,31,43,red
255,0,0,red
193,0,0,red
142,20,0,red
165,0,0,red
245,0,0,red
231,34,48,red
220,0,12,red
170,67,68,red
255,103,86,red
220,0,0,red
116,0,0,red
203,0,0,red
255,255,255,red
0,0,1,red
255,0,0,red
236,55,70,red
219,13,13,red
56,5,1,red
0,39,52,red
255,255,255,red
254,0,0,red
255,255,255,red
253,220,215,red
25,35,32,red
17,0,0,red
255,28,36,red
19,5,2,red
255,9,0,red
209,14,59,red
255,1,0,red
130,16,0,red
180,23,21,red
255,117,84,red
244,0,0,red
204,0,0,red
74,79,47,red
255,0,0,red
254,0,0,red
114,0,0,red
0,0,0,red
51,0,0,red
3,0,0,red
240,0,0,red
80,0,0,red
0,0,0,red
0,0,0,red
255,255,255,red
255,255,255,red
255,0,0,red
155,1,1,red
255,254,254,red
255,0,0,red
199,20,22,red
224,9,19,red
236,55,70,red
8,0,0,red
255,0,0,red
190,20,14,red
139,1,1,red
80,0,0,red
255,0,0,red
89,38,51,red
81,39,49,red
166,5,0,red
137,0,0,red
67,0,0,red
255,4,0,red
255,0,2,red
208,15,18,red
137,19,0,red
255,0,0,red
5,0,6,red
208,15,18,red
255,252,255,red
136,20,4,red
255,17,15,red
154,0,0,red
236,23,79,red
215,29,30,red
255,0,0,red
59,64,68,red
254,0,0,red
18,10,10,red
255,0,0,red
171,0,0,red
255,255,255,red
255,24,20,red
193,0,44,red
229,1,2,red
241,241,241,red
255,0,0,red
255,32,0,red
148,35,31,red
247,247,247,red
255,34,62,red
227,39,38,red
7,15,29,red
129,0,30,red
9,0,0,red
229,229,229,red
0,0,0,red
21,12,16,red
220,207,191,red
255,2,6,red
0,0,0,red
189,53,56,red
191,0,0,red
194,48,49,red
3,0,21,red
237,0,47,red
0,0,0,red
0,0,0,red
255,0,0,red
0,0,0,red
255,255,255,red
255,23,33,red
255,255,255,red
255,255,255,red
224,227,236,red
15,5,0,red
230,1,4,red
83,13,13,red
110,0,0,red
255,28,36,red
255,122,0,red
238,75,77,red
203,1,1,red
222,0,43,red
30,0,0,red
252,254,255,red
0,0,0,red
218,194,158,red
201,1,40,red
26,18,93,red
228,0,0,red
0,0,0,red
53,11,43,red
1,1,1,red
5,0,10,red
192,20,13,red
159,42,0,red
68,3,10,red
255,1,0,red
255,255,255,red
19,4,5,red
167,148,128,red
195,207,228,red
2,0,0,red
230,25,32,red
0,0,0,red
6,11,17,red
231,34,37,red
100,0,0,red
255,255,255,red
255,255,255,red
63,24,24,red
224,10,10,red
17,0,0,red
255,23,24,red
255,0,0,red
236,42,66,red
255,255,255,red
255,11,18,red
19,0,19,red
154,11,0,red
232,0,13,red
209,1,32,red
255,255,255,red
45,48,0,red
255,0,0,red
239,0,55,red
143,0,0,red
40,0,0,red
145,204,236,red
50,23,20,red
255,0,0,red
0,222,208,red
76,77,39,red
200,187,168,red
0,226,210,red
255,255,255,red
225,225,227,red
255,255,255,red
202,207,218,red
255,255,255,red
255,0,0,red
66,0,0,red
0,0,0,red
255,31,32,red
72,2,5,red
255,255,255,red
236,1,0,red
158,14,11,red
227,5,7,red
220,0,10,red
175,25,26,red
237,26,35,red
255,255,255,red
255,255,255,red
255,255,255,red
11,7,6,red
253,253,253,red
195,0,0,red
255,255,255,red
234,10,18,red
228,0,0,red
255,2,6,red
230,205,196,red
255,255,255,red
247,0,31,red
255,255,255,red
144,0,0,red
135,0,0,red
64,54,0,red
175,25,26,red
46,44,41,red
230,45,77,red
30,0,0,red
238,0,0,red
255,255,255,red
175,1,2,red
172,26,45,red
255,29,39,red
191,33,34,red
255,255,255,red
50,12,15,red
232,234,232,red
35,34,0,red
0,251,241,red
15,13,14,red
236,55,70,red
185,0,1,red
226,0,0,red
154,0,0,red
240,0,222,red
0,0,0,red
229,37,48,red
203,19,21,red
10,29,55,red
255,255,255,red
144,0,0,red
255,255,255,red
7,238,255,red
255,0,0,red
235,0,0,red
255,255,255,red
52,21,68,red
254,254,255,red
255,255,255,red
18,8,11,red
255,32,28,red
255,3,0,red
173,3,3,red
255,63,0,red
30,0,0,red
255,255,255,red
159,0,3,red
221,17,0,red
255,71,1,red
255,0,10,red
255,0,0,red
0,0,255,red
176,24,30,red
191,0,0,red
242,14,15,red
120,0,0,red
255,0,0,red
255,20,32,red
237,232,229,red
174,0,0,red
108,13,13,red
0,0,0,red
173,40,61,red
12,0,0,red
254,0,0,red
255,0,0,red
31,0,0,red
36,111,150,red
87,0,0,red
0,0,0,red
0,0,0,red
255,255,255,red
255,0,0,red
197,32,49,red
156,0,1,red
196,20,42,red
209,0,0,red
255,204,207,red
255,255,255,red
254,0,2,red
255,255,255,red
183,25,28,red
246,0,0,red
209,210,0,red
216,217,219,red
113,0,0,red
255,0,0,red
255,23,33,red
205,25,26,red
181,27,55,red
227,0,0,red
255,255,255,red
246,0,0,red
161,9,7,red
196,6,27,red
7,8,5,red
0,0,0,red
176,14,35,red
194,16,30,red
190,33,42,red
175,22,19,red
255,0,254,red
149,0,0,red
15,0,8,red
0,0,0,red
255,255,255,red
101,0,0,red
255,0,0,red
160,0,0,red
110,14,0,red
253,31,44,red
0,0,0,red
255,255,255,red
32,0,0,red
189,20,41,red
254,0,2,red
0,0,0,red
151,17,17,red
220,0,2,red
254,0,1,red
179,11,26,red
224,27,34,red
188,18,21,red
255,31,32,red
255,0,41,red
80,0,0,red
232,37,36,red
176,14,35,red
179,11,25,red
230,1,4,red
131,0,0,red
0,0,255,red
255,28,33,red
255,103,86,red
0,0,0,red
255,255,255,red
244,0,0,red
245,34,28,red
124,0,29,red
255,255,255,red
255,255,255,red
221,0,44,red
169,15,27,red
164,30,22,red
198,19,20,red
255,255,255,red
221,58,33,red
254,0,254,red
91,0,0,red
255,42,72,red
31,0,0,red
255,0,0,red
255,0,0,red
6,0,0,red
255,255,255,red
161,0,0,red
191,187,192,red
130,38,75,red
197,0,0,red
184,0,0,red
182,182,182,red
0,0,0,red
231,0,229,red
255,32,20,red
255,255,255,red
11,10,17,red
4,0,0,red
0,0,0,red
255,0,0,red
255,255,255,red
0,0,0,red
2,0,0,red
255,0,0,red
255,255,255,red
255,255,255,red
0,0,0,red
120,36,45,red
15,8,22,red
1,0,1,red
124,46,44,red
235,216,199,red
255,3,3,red
87,28,22,red
0,0,0,red
130,24,56,red
231,24,17,red
22,0,40,red
0,0,0,red
250,250,0,red
255,5,12,red
112,20,18,red
164,43,0,red
255,24,28,red
255,0,0,red
0,0,0,red
17,18,22,red
255,4,0,red
252,252,252,red
253,9,9,red
255,45,255,red
196,0,0,red
77,106,114,red
2,0,0,red
25,26,27,red
255,255,255,red
255,0,0,red
8,0,8,red
255,0,0,red
145,171,182,red
0,0,0,red
3,0,0,red
255,66,28,red
12,0,0,red
255,17,0,red
0,0,0,red
4,0,0,red
255,67,41,red
255,4,0,red
0,0,0,red
255,0,26,red
1,0,0,red
255,255,255,red
18,15,20,red
1,1,0,red
0,0,0,red
0,0,0,red
4,3,9,red
192,20,14,red
255,0,0,red
104,12,18,red
255,0,0,red
248,248,248,red
204,204,33,red
0,0,0,red
255,0,0,red
50,29,35,red
9,56,35,red
239,0,0,red
255,255,255,red
30,20,26,red
255,255,255,red
1,0,0,red
255,0,0,red
163,22,0,red
0,0,0,red
255,8,0,red
21,16,16,red
201,145,153,red
193,28,26,red
0,0,0,red
155,44,54,red
4,0,0,red
0,0,0,red
252,252,252,red
255,0,0,red
152,0,21,red
96,2,5,red
0,0,32,red
213,3,0,red
12,0,47,red
190,212,255,red
5,4,11,red
0,0,0,red
210,202,33,red
135,19,21,red
188,32,21,red
255,0,0,red
244,156,95,red
226,27,38,red
4,0,9,red
255,0,0,red
255,0,0,red
210,37,72,red
122,12,19,red
255,255,255,red
255,8,0,red
0,0,7,red
255,255,255,red
255,255,255,red
255,255,255,red
255,255,255,red
0,0,0,red
255,255,255,red
24,49,47,red
72,8,23,red
31,31,29,red
102,5,0,red
225,4,0,red
228,34,211,red
0,0,0,red
255,0,0,red
115,0,0,red
2,0,2,red
7,7,7,red
0,37,50,red
2,0,3,red
255,7,7,red
255,0,0,red
7,16,24,red
231,35,34,red
103,23,0,red
252,23,29,red
10,7,0,red
1,0,1,red
255,46,0,red
5,11,15,red
46,21,30,red
24,2,0,red
1,0,3,red
0,0,0,red
100,32,35,red
130,14,24,red
0,0,0,red
3,3,3,red
22,26,27,red
13,19,19,red
35,50,76,red
1,25,28,red
242,242,242,red
0,0,0,red
255,0,0,red
0,0,11,red
76,0,0,red
255,255,255,red
249,4,0,red
155,14,9,red
13,31,32,red
196,0,0,red
0,0,5,red
229,238,255,red
9,0,2,red
255,255,255,red
0,0,0,red
0,0,0,red
255,0,25,red
255,19,24,red
255,0,16,red
0,0,0,red
24,22,23,red
0,0,0,red
255,2,0,yellow
255,216,0,yellow
15,185,124,yellow
178,140,0,yellow
58,6,0,yellow
255,255,255,yellow
255,255,255,yellow
255,228,47,yellow
255,218,0,yellow
164,124,0,yellow
4,4,0,yellow
255,94,0,yellow
0,188,0,yellow
255,207,72,yellow
255,228,21,yellow
0,0,0,yellow
255,242,0,yellow
255,66,0,yellow
251,206,1,yellow
255,219,224,yellow
255,255,255,yellow
255,221,0,yellow
248,209,70,yellow
255,255,255,yellow
255,231,0,yellow
202,0,0,yellow
55,132,67,yellow
133,176,231,yellow
238,241,69,yellow
249,225,31,yellow
185,0,0,yellow
255,255,34,yellow
21,21,0,yellow
255,255,255,yellow
251,208,69,yellow
23,31,47,yellow
207,171,0,yellow
255,204,3,yellow
255,212,3,yellow
255,76,100,yellow
255,52,0,yellow
254,242,0,yellow
252,226,5,yellow
2,1,0,yellow
255,150,0,yellow
131,135,136,yellow
255,140,0,yellow
255,45,31,yellow
255,121,0,yellow
6,6,0,yellow
4,8,0,yellow
255,239,55,yellow
249,0,0,yellow
13,6,16,yellow
252,214,1,yellow
255,224,15,yellow
4,4,0,yellow
234,39,161,yellow
248,0,0,yellow
53,12,4,yellow
242,221,200,yellow
255,230,0,yellow
28,233,230,yellow
255,236,28,yellow
255,224,116,yellow
221,154,44,yellow
255,188,35,yellow
255,255,0,yellow
255,12,12,yellow
255,255,255,yellow
166,163,0,yellow
237,190,54,yellow
255,237,0,yellow
255,153,0,yellow
230,211,0,yellow
255,204,33,yellow
249,217,94,yellow
215,141,0,yellow
255,25,0,yellow
218,202,0,yellow
133,106,0,yellow
255,203,0,yellow
226,187,85,yellow
255,222,0,yellow
255,171,0,yellow
251,228,20,yellow
255,6,0,yellow
0,0,0,yellow
255,176,0,yellow
255,191,0,yellow
3,5,0,yellow
255,13,0,yellow
234,228,0,yellow
255,156,23,yellow
255,35,46,yellow
255,235,0,yellow
253,244,198,yellow
255,200,1,yellow
255,255,0,yellow
0,0,0,yellow
255,4,0,yellow
240,232,169,yellow
253,230,53,yellow
193,147,0,yellow
230,208,125,yellow
255,164,0,yellow
255,255,255,yellow
246,221,69,yellow
255,237,116,yellow
255,243,135,yellow
255,193,0,yellow
255,239,54,yellow
19,18,14,yellow
255,186,0,yellow
255,234,0,yellow
255,195,19,yellow
255,255,255,yellow
246,230,145,yellow
239,187,0,yellow
236,204,18,yellow
255,228,0,yellow
255,247,192,yellow
244,203,15,yellow
255,254,3,yellow
221,208,192,yellow
242,203,58,yellow
255,0,0,yellow
255,178,0,yellow
255,1,0,yellow
255,99,0,yellow
0,0,0,yellow
255,229,0,yellow
7,8,13,yellow
0,0,0,yellow
255,5,0,yellow
255,230,0,yellow
2,3,0,yellow
250,236,0,yellow
255,6,0,yellow
255,222,0,yellow
249,237,0,yellow
255,207,100,yellow
255,16,76,yellow
23,20,0,yellow
6,8,40,yellow
11,11,0,yellow
254,225,0,yellow
255,255,255,yellow
255,223,52,yellow
195,143,0,yellow
254,252,169,yellow
255,185,0,yellow
254,225,95,yellow
255,205,7,yellow
23,22,27,yellow
230,206,186,yellow
50,51,0,yellow
254,232,0,yellow
255,234,111,yellow
255,140,32,yellow
255,210,0,yellow
0,0,0,yellow
7,7,0,yellow
255,27,0,yellow
254,237,1,yellow
255,195,0,yellow
255,220,50,yellow
255,232,0,yellow
231,109,54,yellow
255,165,0,yellow
232,144,48,yellow
214,214,214,yellow
253,238,33,yellow
254,254,254,yellow
171,169,0,yellow
0,0,0,yellow
249,228,0,yellow
255,240,1,yellow
239,255,0,yellow
244,198,4,yellow
255,236,131,yellow
251,194,18,yellow
35,34,26,yellow
240,206,0,yellow
255,174,66,yellow
255,255,255,yellow
255,153,0,yellow
120,93,0,yellow
241,241,0,yellow
255,255,0,yellow
243,229,10,yellow
255,200,255,yellow
249,249,154,yellow
255,255,255,yellow
255,255,255,yellow
255,210,0,yellow
241,191,10,yellow
254,220,87,yellow
252,220,49,yellow
242,203,58,yellow
255,51,0,yellow
253,247,133,yellow
237,184,23,yellow
253,205,7,yellow
255,207,0,yellow
249,218,28,yellow
132,127,0,yellow
255,249,109,yellow
3,3,0,yellow
255,185,1,yellow
255,137,0,yellow
218,165,33,yellow
255,255,51,yellow
249,216,119,yellow
255,178,24,yellow
246,160,16,yellow
232,210,0,yellow
255,31,51,yellow
255,255,0,yellow
255,249,171,yellow
255,255,255,yellow
218,165,33,yellow
8,8,0,yellow
255,73,0,yellow
106,139,0,yellow
228,189,68,yellow
255,191,8,yellow
249,188,15,yellow
255,255,0,yellow
0,0,0,yellow
254,239,112,yellow
255,216,0,yellow
243,193,18,yellow
255,185,25,yellow
255,255,255,yellow
255,181,6,yellow
255,255,255,yellow
255,229,2,yellow
255,203,5,yellow
255,220,51,yellow
246,232,1,yellow
200,181,0,yellow
255,232,0,yellow
173,184,188,yellow
255,204,1,yellow
255,23,0,yellow
255,255,0,yellow
255,195,0,yellow
251,208,69,yellow
249,219,147,yellow
255,255,0,yellow
255,232,0,yellow
255,196,45,yellow
244,244,213,yellow
255,214,8,yellow
237,192,69,yellow
49,70,45,yellow
255,202,0,yellow
253,220,81,yellow
254,194,0,yellow
255,255,0,yellow
255,255,76,yellow
255,255,255,yellow
255,183,45,yellow
255,164,70,yellow
250,252,0,yellow
255,202,0,yellow
217,5,0,yellow
255,238,255,yellow
1,1,0,yellow
255,195,45,yellow
255,255,255,yellow
255,182,25,yellow
255,202,0,yellow
255,192,0,yellow
232,122,0,yellow
0,6,0,yellow
250,228,64,yellow
252,253,149,yellow
255,214,8,yellow
255,220,0,yellow
248,213,1,yellow
174,203,233,yellow
253,203,92,yellow
255,238,0,yellow
255,227,5,yellow
255,255,255,yellow
255,255,27,yellow
255,255,255,yellow
255,255,0,yellow
255,226,0,yellow
254,199,3,yellow
255,218,16,yellow
255,242,0,yellow
174,203,233,yellow
255,204,0,yellow
251,242,121,yellow
255,255,255,yellow
236,202,28,yellow
255,0,0,yellow
255,133,0,yellow
22,28,42,yellow
255,232,0,yellow
255,185,0,yellow
251,228,2,yellow
252,242,163,yellow
255,73,0,yellow
254,201,7,yellow
0,43,0,yellow
4,5,0,yellow
250,205,0,yellow
255,255,33,yellow
255,181,0,yellow
246,22,0,yellow
221,209,193,yellow
255,217,50,yellow
241,217,81,yellow
252,217,1,yellow
255,225,21,yellow
241,191,10,yellow
255,255,0,yellow
223,144,0,yellow
255,28,0,yellow
255,200,0,yellow
255,223,0,yellow
255,224,116,yellow
255,245,246,yellow
255,238,0,yellow
248,248,113,yellow
219,164,3,yellow
255,255,255,yellow
245,222,51,yellow
255,229,119,yellow
255,241,74,yellow
242,175,56,yellow
255,182,0,yellow
239,190,40,yellow
249,249,196,yellow
252,183,0,yellow
203,160,61,yellow
221,220,226,yellow
255,255,76,yellow
255,0,0,yellow
252,247,252,yellow
255,108,0,yellow
253,203,92,yellow
132,170,0,yellow
252,252,0,yellow
254,174,1,yellow
255,228,47,yellow
211,0,0,yellow
255,255,255,yellow
241,199,0,yellow
255,223,0,yellow
255,251,0,yellow
248,212,0,yellow
183,135,0,yellow
251,193,37,yellow
94,171,0,yellow
255,140,0,yellow
255,235,0,yellow
255,200,0,yellow
255,228,0,yellow
252,255,0,yellow
0,0,0,yellow
255,26,0,yellow
24,23,0,yellow
255,212,27,yellow
255,255,255,yellow
255,255,255,yellow
255,234,105,yellow
255,255,255,yellow
255,255,208,yellow
255,240,1,yellow
251,228,20,yellow
237,249,246,yellow
113,78,29,yellow
43,51,44,yellow
225,166,81,yellow
255,255,255,yellow
255,202,8,yellow
255,102,0,yellow
246,223,143,yellow
255,255,255,yellow
1,0,0,yellow
252,226,5,yellow
255,79,0,yellow
1,4,17,yellow
246,181,29,yellow
94,94,94,yellow
255,235,92,yellow
255,255,255,yellow
255,250,0,yellow
255,0,0,yellow
255,255,255,yellow
232,213,0,yellow
255,210,0,yellow
229,192,21,yellow
254,177,1,yellow
232,202,0,yellow
245,159,18,yellow
255,255,179,yellow
255,223,0,yellow
255,219,0,yellow
255,212,0,yellow
248,248,248,yellow
255,204,0,yellow
255,255,255,yellow
255,214,10,yellow
255,212,0,yellow
248,221,64,yellow
255,255,255,yellow
177,183,0,yellow
251,234,116,yellow
255,76,0,yellow
3,3,0,yellow
255,255,255,yellow
253,237,19,yellow
19,18,13,yellow
248,255,37,yellow
246,162,27,yellow
169,134,0,yellow
255,216,23,yellow
238,190,54,yellow
253,246,158,yellow
255,226,148,yellow
255,249,109,yellow
251,183,2,yellow
97,134,18,yellow
250,0,64,yellow
255,255,255,yellow
255,224,55,yellow
237,206,38,yellow
255,240,0,yellow
255,226,148,yellow
255,127,0,yellow
255,255,0,yellow
255,246,0,yellow
0,196,0,yellow
255,75,97,yellow
255,241,0,yellow
207,219,0,yellow
255,83,0,yellow
252,220,58,yellow
255,229,30,yellow
255,248,210,yellow
255,255,255,yellow
255,255,0,yellow
218,228,0,yellow
255,216,0,yellow
255,255,0,yellow
255,218,5,yellow
204,11,33,yellow
253,201,83,yellow
102,102,0,yellow
255,8,0,yellow
255,241,0,yellow
252,207,71,yellow
255,255,255,yellow
255,255,255,yellow
255,255,255,yellow
255,255,255,yellow
255,250,255,yellow
175,170,172,yellow
8,7,0,yellow
255,231,86,yellow
246,232,1,yellow
218,205,189,yellow
255,208,0,yellow
255,165,0,yellow
254,246,135,yellow
255,232,0,yellow
225,176,2,yellow
255,200,0,yellow
255,85,0,yellow
255,255,255,yellow
255,240,1,yellow
252,201,92,yellow
255,200,0,yellow
255,255,255,yellow
253,247,215,yellow
250,204,14,yellow
19,20,0,yellow
255,204,33,yellow
255,13,0,yellow
254,206,0,yellow
209,218,0,yellow
255,224,0,yellow
255,255,255,yellow
127,206,254,yellow
255,212,9,yellow
205,164,0,yellow
0,0,0,yellow
241,239,241,yellow
252,222,124,yellow
255,175,46,yellow
255,204,33,yellow
204,164,26,yellow
252,220,34,yellow
240,240,241,yellow
255,253,3,yellow
185,172,139,yellow
255,170,0,yellow
252,255,0,yellow
255,12,0,yellow
255,195,19,yellow
255,67,0,yellow
240,213,112,yellow
255,222,23,yellow
255,229,0,yellow
255,249,3,yellow
255,227,3,yellow
255,208,0,yellow
255,222,17,yellow
252,255,80,yellow
233,214,0,yellow
251,193,20,yellow
35,31,32,yellow
255,241,0,yellow
255,224,0,yellow
217,151,0,yellow
0,0,0,yellow
253,239,190,yellow
255,221,0,yellow
255,0,0,yellow
255,216,23,yellow
241,203,5,yellow
241,226,37,yellow
254,255,1,yellow
255,207,1,yellow
255,255,0,yellow
250,12,14,yellow
255,229,68,yellow
98,139,53,yellow
255,202,0,yellow
241,208,51,yellow
